	mean_difference	disparate_impact	Opt Acc	Priv Acc	Unpriv Acc
0	-0.12956204379562047	0.759322033898305	0.6675790754257908	0.7025547445255474	0.6326034063260341
1	-0.13260340632603407	0.8074204946996466	0.6356447688564477	0.6070559610705596	0.6642335766423357
2	-0.1362530413625304	0.7711950970377937	0.666058394160584	0.6782238442822385	0.6538929440389294
3	-0.13381995133819946	0.7471264367816093	0.6557177615571776	0.6934306569343066	0.6180048661800487
4	-0.13564476885644772	0.8054101221640488	0.6402068126520681	0.6155717761557178	0.6648418491484185
5	-0.1368613138686131	0.7699386503067485	0.6645377128953771	0.6776155717761557	0.6514598540145985
6	-0.13138686131386862	0.7520091848450057	0.6605839416058394	0.6940389294403893	0.6271289537712895
7	-0.13017031630170317	0.8102836879432624	0.6338199513381995	0.6046228710462287	0.6630170316301703
8	-0.12834549878345503	0.7817993795243019	0.6639294403892944	0.6709245742092458	0.656934306569343
9	-0.12530413625304132	0.7632183908045977	0.666058394160584	0.6934306569343066	0.6386861313868614
10	-0.13503649635036497	0.8052631578947369	0.6447688564476886	0.6119221411192214	0.6776155717761557
11	-0.12652068126520682	0.786447638603696	0.6733576642335767	0.6751824817518248	0.6715328467153284
12	-0.11070559610705594	0.7908045977011494	0.666058394160584	0.6934306569343066	0.6386861313868614
13	-0.13442822384428232	0.8068181818181817	0.6505474452554745	0.6143552311435523	0.6867396593673966
14	-0.12043795620437958	0.797752808988764	0.6733576642335767	0.6782238442822385	0.6684914841849149
15	-0.13138686131386856	0.7573033707865169	0.6648418491484185	0.7055961070559611	0.6240875912408759
16	-0.12469586374695862	0.8208041958041958	0.6322992700729927	0.6143552311435523	0.6502433090024331
17	-0.12226277372262773	0.7971745711402624	0.6700121654501217	0.6855231143552312	0.6545012165450121
18	-0.12834549878345497	0.7610419026047566	0.6608880778588808	0.7013381995133819	0.6204379562043796
19	-0.13199513381995143	0.8103146853146852	0.6432481751824818	0.6143552311435523	0.6721411192214112
20	-0.12287104622871053	0.7947154471544714	0.6745742092457421	0.681265206812652	0.6678832116788321
21	-0.12165450121654497	0.7714285714285715	0.6599756690997567	0.6964720194647201	0.6234793187347932
22	-0.11557177615571779	0.8321554770318021	0.6338199513381995	0.6070559610705596	0.6605839416058394
23	-0.10948905109489043	0.8140495867768596	0.6654501216545012	0.6715328467153284	0.6593673965936739
24	-0.1569343065693431	0.7054794520547945	0.6715328467153284	0.6970802919708029	0.6459854014598541
25	-0.16788321167883213	0.7602085143353605	0.6447688564476886	0.6186131386861314	0.6709245742092458
26	-0.16788321167883208	0.7212121212121213	0.6776155717761557	0.6849148418491484	0.670316301703163
27	-0.12287104622871053	0.7686139747995417	0.6599756690997567	0.6952554744525548	0.6246958637469586
28	-0.12773722627737227	0.8149779735682819	0.6338199513381995	0.6088807785888077	0.6587591240875912
29	-0.12469586374695868	0.7897435897435897	0.6639294403892944	0.6757907542579076	0.6520681265206812
30	-0.13686131386861317	0.7431506849315068	0.6541970802919708	0.6970802919708029	0.6113138686131386
31	-0.13381995133819957	0.80684811237928	0.6405109489051095	0.6113138686131386	0.6697080291970803
32	-0.12469586374695862	0.7884416924664602	0.6639294403892944	0.6721411192214112	0.6557177615571776
33	-0.12712895377128952	0.7578215527230592	0.6639294403892944	0.6891727493917275	0.6386861313868614
34	-0.12530413625304138	0.8173758865248227	0.6405109489051095	0.6046228710462287	0.6763990267639902
35	-0.12712895377128958	0.7847579814624098	0.6730535279805353	0.6733576642335767	0.6727493917274939
36	-0.11253041362530408	0.790249433106576	0.6614963503649635	0.7007299270072993	0.6222627737226277
37	-0.11192214111922139	0.8383128295254834	0.6356447688564477	0.610705596107056	0.6605839416058394
38	-0.12043795620437953	0.8	0.6636253041362531	0.6849148418491484	0.6423357664233577
39	-0.13686131386861317	0.7431506849315068	0.6590632603406326	0.6970802919708029	0.6210462287104623
40	-0.1429440389294404	0.7949389179755671	0.6450729927007299	0.6155717761557178	0.6745742092457421
41	-0.1386861313868613	0.7678207739307535	0.6690997566909975	0.6800486618004866	0.6581508515815085
42	-0.13199513381995137	0.7502876869965477	0.6572384428223844	0.6928223844282239	0.621654501216545
43	-0.12652068126520688	0.8188153310104529	0.6465936739659367	0.6167883211678832	0.6763990267639902
44	-0.12347931873479318	0.7922210849539406	0.6712287104622872	0.677007299270073	0.6654501216545012
45	-0.1496350364963504	0.7191780821917808	0.6666666666666666	0.6970802919708029	0.6362530413625304
46	-0.1344282238442822	0.8051146384479718	0.6414233576642335	0.6082725060827251	0.6745742092457421
47	-0.1411192214111922	0.7627811860940695	0.6745742092457421	0.6776155717761557	0.6715328467153284
48	-0.11678832116788318	0.777262180974478	0.6581508515815085	0.6885644768856448	0.6277372262773723
49	-0.11435523114355228	0.8343612334801762	0.6417274939172749	0.6088807785888077	0.6745742092457421
50	-0.12287104622871053	0.7930327868852458	0.6648418491484185	0.6763990267639902	0.6532846715328468
51	-0.139294403892944	0.739476678043231	0.6633211678832117	0.698905109489051	0.6277372262773723
52	-0.13746958637469586	0.8027923211169284	0.639294403892944	0.6155717761557178	0.6630170316301703
53	-0.13503649635036497	0.7739307535641547	0.6727493917274939	0.6800486618004866	0.6654501216545012
54	-0.11922141119221413	0.7792792792792792	0.6709245742092458	0.7043795620437956	0.6374695863746959
55	-0.12226277372262773	0.8241469816272966	0.642639902676399	0.6137469586374696	0.6715328467153284
56	-0.11678832116788318	0.8050761421319798	0.6733576642335767	0.6818734793187348	0.6648418491484185
57	-0.1581508515815085	0.7094972067039107	0.6654501216545012	0.7086374695863747	0.6222627737226277
58	-0.13990267639902676	0.8	0.6374695863746959	0.6180048661800487	0.656934306569343
59	-0.1386861313868613	0.7706237424547284	0.6690997566909975	0.6873479318734793	0.6508515815085159
