	mean_difference	disparate_impact	Opt Acc	Priv Acc	Unpriv Acc
43	-0.0879396984924623	0.8605577689243028	0.7751256281407035	0.7487437185929648	0.8015075376884422
44	-0.0552763819095477	0.8976744186046512	0.7964824120603015	0.8140703517587939	0.7788944723618091
45	-0.17085427135678394	0.643979057591623	0.7814070351758794	0.864321608040201	0.6984924623115578
46	-0.085427135678392	0.8656126482213439	0.8040201005025126	0.7989949748743719	0.8090452261306532
47	-0.007537688442211143	0.9852216748768471	0.8304020100502513	0.864321608040201	0.7964824120603015
48	-0.19849246231155782	0.596938775510204	0.75	0.8165829145728644	0.6834170854271356
49	-0.14321608040201006	0.7888888888888889	0.7600502512562815	0.7261306532663316	0.7939698492462312
50	-0.03768844221105527	0.9282296650717703	0.7952261306532663	0.8090452261306532	0.7814070351758794
51	-0.1884422110552763	0.6250000000000001	0.7675879396984925	0.8316582914572864	0.7035175879396985
52	-0.1532663316582914	0.7715355805243447	0.7650753768844221	0.7537688442211056	0.7763819095477387
53	-0.08040201005025127	0.8552036199095022	0.7989949748743719	0.8291457286432161	0.7688442211055276
54	-0.14824120603015079	0.6910994764397905	0.785175879396985	0.8492462311557789	0.7211055276381909
55	-0.1306532663316583	0.8	0.7663316582914573	0.7512562814070352	0.7814070351758794
56	-0.06030150753768837	0.8883720930232559	0.7964824120603015	0.8190954773869347	0.7738693467336684
57	-0.185929648241206	0.6262626262626263	0.7788944723618091	0.8567839195979899	0.7010050251256281
58	-0.1306532663316583	0.7984496124031008	0.7788944723618091	0.7814070351758794	0.7763819095477387
59	-0.060301507537688426	0.8894009216589862	0.8040201005025126	0.8291457286432161	0.7788944723618091
