	mean_difference	disparate_impact	Opt_Acc	Priv_Acc	Unpriv_Acc	Priv_True_pos	Priv_False_pos	Unpriv_True_pos	Unpriv_False_pos
0	-0.07286432160804024	0.8993055555555555	0.6896984924623115	0.7261306532663316	0.6532663316582915	0.949748743718593	0.49748743718592964	0.8040201005025126	0.49748743718592964
1	-0.06281407035175879	0.927536231884058	0.6168341708542714	0.6180904522613065	0.6155778894472361	0.9849246231155779	0.7487437185929648	0.9195979899497487	0.6884422110552764
2	-0.07537688442211055	0.8993288590604027	0.6758793969849246	0.7010050251256281	0.6507537688442211	0.949748743718593	0.5477386934673367	0.8241206030150754	0.5226130653266332
3	-0.035175879396984855	0.9479553903345725	0.6984924623115578	0.7537688442211056	0.6432160804020101	0.9296482412060302	0.4221105527638191	0.7839195979899497	0.49748743718592964
4	-0.042713567839196	0.9494047619047619	0.621859296482412	0.6306532663316583	0.6130653266331658	0.9748743718592965	0.7135678391959799	0.914572864321608	0.6884422110552764
5	-0.025125628140703515	0.9637681159420289	0.6934673366834171	0.7412060301507538	0.6457286432160804	0.9346733668341709	0.45226130653266333	0.8140703517587939	0.5226130653266332
6	-0.055276381909547756	0.9199999999999999	0.7010050251256281	0.7638190954773869	0.6381909547738693	0.9547738693467337	0.4271356783919598	0.7738693467336684	0.49748743718592964
7	-0.047738693467336724	0.9442815249266862	0.6243718592964824	0.628140703517588	0.6206030150753769	0.9849246231155779	0.7286432160804021	0.9296482412060302	0.6884422110552764
8	-0.05025125628140703	0.9293286219081273	0.6909547738693468	0.7437185929648241	0.6381909547738693	0.9547738693467337	0.46733668341708545	0.7989949748743719	0.5226130653266332
9	-0.057788944723618174	0.9163636363636363	0.6871859296482412	0.7386934673366834	0.635678391959799	0.9296482412060302	0.45226130653266333	0.7688442211055276	0.49748743718592964
10	-0.07035175879396982	0.9178885630498534	0.6206030150753769	0.6432160804020101	0.5979899497487438	1.0	0.7135678391959799	0.8844221105527639	0.6884422110552764
11	-0.05025125628140703	0.9303135888501742	0.6834170854271356	0.7185929648241206	0.6482412060301508	0.9396984924623115	0.5025125628140703	0.8190954773869347	0.5226130653266332
12	-0.07788944723618085	0.8896797153024911	0.6771356783919598	0.7236180904522613	0.6306532663316583	0.9296482412060302	0.4824120603015075	0.7587939698492462	0.49748743718592964
13	-0.07035175879396993	0.9188405797101449	0.6105527638190955	0.6130653266331658	0.6080402010050251	0.9798994974874372	0.7537688442211056	0.9045226130653267	0.6884422110552764
14	-0.07788944723618096	0.8941979522184299	0.6746231155778895	0.7135678391959799	0.635678391959799	0.949748743718593	0.5226130653266332	0.7939698492462312	0.5226130653266332
15	-0.0201005025125629	0.9692307692307691	0.6859296482412061	0.7361809045226131	0.635678391959799	0.8894472361809045	0.41708542713567837	0.7688442211055276	0.49748743718592964
16	-0.047738693467336724	0.9429429429429429	0.6118090452261307	0.6231155778894473	0.6005025125628141	0.9597989949748744	0.7135678391959799	0.8894472361809045	0.6884422110552764
17	-0.042713567839196	0.9384057971014492	0.6771356783919598	0.7261306532663316	0.628140703517588	0.9195979899497487	0.46733668341708545	0.7788944723618091	0.5226130653266332
18	-0.03768844221105527	0.9452554744525548	0.7123115577889447	0.7713567839195979	0.6532663316582915	0.9597989949748744	0.41708542713567837	0.8040201005025126	0.49748743718592964
19	-0.05276381909547734	0.9385964912280702	0.6243718592964824	0.6306532663316583	0.6180904522613065	0.9899497487437185	0.7286432160804021	0.9246231155778895	0.6884422110552764
20	-0.042713567839196	0.9405594405594405	0.7047738693467337	0.7562814070351759	0.6532663316582915	0.9748743718592965	0.4623115577889447	0.8291457286432161	0.5226130653266332
21	-0.05276381909547734	0.924731182795699	0.6821608040201005	0.7135678391959799	0.6507537688442211	0.914572864321608	0.48743718592964824	0.7989949748743719	0.49748743718592964
22	-0.06281407035175879	0.9277456647398844	0.614321608040201	0.6105527638190955	0.6180904522613065	0.9798994974874372	0.7587939698492462	0.9246231155778895	0.6884422110552764
23	-0.06030150753768848	0.9166666666666666	0.6733668341708543	0.7060301507537688	0.6407035175879398	0.9296482412060302	0.5175879396984925	0.8040201005025126	0.5226130653266332
24	-0.01005025125628134	0.984848484848485	0.7035175879396985	0.7512562814070352	0.6557788944723618	0.914572864321608	0.4120603015075377	0.8090452261306532	0.49748743718592964
25	-0.035175879396984966	0.9585798816568046	0.6180904522613065	0.6105527638190955	0.6256281407035176	0.9597989949748744	0.7386934673366834	0.9396984924623115	0.6884422110552764
26	0.0	1.0	0.7010050251256281	0.7437185929648241	0.6582914572864321	0.9246231155778895	0.4371859296482412	0.8391959798994975	0.5226130653266332
27	-0.05778894472361806	0.9169675090252708	0.6846733668341709	0.7286432160804021	0.6407035175879398	0.9246231155778895	0.46733668341708545	0.7788944723618091	0.49748743718592964
28	-0.05778894472361806	0.9331395348837209	0.6193467336683417	0.6206030150753769	0.6180904522613065	0.9849246231155779	0.7437185929648241	0.9246231155778895	0.6884422110552764
29	-0.06783919597989951	0.9072164948453608	0.6721105527638191	0.7035175879396985	0.6407035175879398	0.9346733668341709	0.5276381909547738	0.8040201005025126	0.5226130653266332
30	-0.09547738693467345	0.8689655172413792	0.6733668341708543	0.7110552763819096	0.635678391959799	0.9396984924623115	0.5175879396984925	0.7688442211055276	0.49748743718592964
