	mean_difference	disparate_impact	Opt Acc	Priv Acc	Unpriv Acc
0	0.032786885245901676	1.0416666666666667	0.5573770491803278	0.5983606557377049	0.5163934426229508
1	0.032786885245901676	1.036697247706422	0.5409836065573771	0.5573770491803278	0.5245901639344263
2	0.024590163934426257	1.0309278350515465	0.5532786885245902	0.5901639344262295	0.5163934426229508
3	0.008196721311475419	1.01	0.569672131147541	0.6147540983606558	0.5245901639344263
4	0.008196721311475419	1.0089285714285714	0.5450819672131147	0.5655737704918032	0.5245901639344263
5	0.008196721311475419	1.01	0.569672131147541	0.6147540983606558	0.5245901639344263
6	-0.024590163934426146	0.9711538461538463	0.5122950819672131	0.5	0.5245901639344263
7	-0.008196721311475419	0.9913043478260869	0.5286885245901639	0.5245901639344263	0.5327868852459017
8	-0.024590163934426146	0.9711538461538463	0.5122950819672131	0.5	0.5245901639344263
9	-0.008196721311475419	0.9897959183673469	0.5286885245901639	0.5655737704918032	0.4918032786885246
10	0.0	1.0	0.5409836065573771	0.5655737704918032	0.5163934426229508
11	-0.008196721311475419	0.9897959183673469	0.5286885245901639	0.5655737704918032	0.4918032786885246
12	0.07377049180327877	1.097826086956522	0.5532786885245902	0.5819672131147541	0.5245901639344263
13	0.024590163934426257	1.0275229357798166	0.5286885245901639	0.5409836065573771	0.5163934426229508
14	0.06557377049180335	1.0860215053763442	0.5573770491803278	0.5901639344262295	0.5245901639344263
15	0.07377049180327877	1.0967741935483872	0.5368852459016393	0.5409836065573771	0.5327868852459017
16	0.040983606557377095	1.0462962962962963	0.5368852459016393	0.5491803278688525	0.5245901639344263
17	0.06557377049180335	1.0851063829787235	0.5327868852459017	0.5327868852459017	0.5327868852459017
18	0.016393442622950838	1.0202020202020203	0.5	0.47540983606557374	0.5245901639344263
19	0.016393442622950838	1.0178571428571428	0.5081967213114754	0.48360655737704916	0.5327868852459017
20	-0.008196721311475419	0.9901960784313726	0.4959016393442623	0.4672131147540984	0.5245901639344263
21	0.008196721311475419	1.00990099009901	0.5368852459016393	0.5409836065573771	0.5327868852459017
22	0.008196721311475419	1.0089285714285714	0.5204918032786885	0.5163934426229508	0.5245901639344263
23	0.008196721311475419	1.00990099009901	0.5368852459016393	0.5409836065573771	0.5327868852459017
24	0.0	1.0	0.5573770491803278	0.5819672131147541	0.5327868852459017
25	0.0	1.0	0.5327868852459017	0.5491803278688525	0.5163934426229508
26	-0.008196721311475419	0.9902912621359223	0.5532786885245902	0.5737704918032787	0.5327868852459017
27	0.07377049180327877	1.095744680851064	0.5286885245901639	0.5163934426229508	0.5409836065573771
28	0.032786885245901676	1.0360360360360361	0.5327868852459017	0.5245901639344263	0.5409836065573771
29	0.07377049180327877	1.095744680851064	0.5286885245901639	0.5163934426229508	0.5409836065573771
30	0.049180327868852514	1.0638297872340425	0.5409836065573771	0.5655737704918032	0.5163934426229508
31	0.049180327868852514	1.0555555555555556	0.5409836065573771	0.5491803278688525	0.5327868852459017
32	0.049180327868852514	1.0638297872340425	0.5409836065573771	0.5655737704918032	0.5163934426229508
33	0.05737704918032782	1.0721649484536082	0.5450819672131147	0.5409836065573771	0.5491803278688525
34	-0.008196721311475419	0.9913043478260869	0.5368852459016393	0.5409836065573771	0.5327868852459017
35	0.040983606557376984	1.0505050505050504	0.5532786885245902	0.5573770491803278	0.5491803278688525
36	0.08196721311475408	1.1063829787234043	0.5737704918032787	0.5983606557377049	0.5491803278688525
37	0.032786885245901676	1.0363636363636364	0.5491803278688525	0.5655737704918032	0.5327868852459017
38	0.05737704918032782	1.0721649484536082	0.5778688524590164	0.6065573770491803	0.5491803278688525
39	0.049180327868852514	1.0618556701030928	0.5573770491803278	0.5737704918032787	0.5409836065573771
40	0.06557377049180335	1.0761904761904764	0.5409836065573771	0.5573770491803278	0.5245901639344263
41	0.032786885245901676	1.0404040404040404	0.5655737704918032	0.5901639344262295	0.5409836065573771
42	0.05737704918032793	1.0752688172043012	0.5204918032786885	0.5245901639344263	0.5163934426229508
43	0.040983606557377095	1.046728971962617	0.5368852459016393	0.5573770491803278	0.5163934426229508
44	0.05737704918032793	1.0752688172043012	0.5204918032786885	0.5245901639344263	0.5163934426229508
45	0.0491803278688524	1.0612244897959182	0.5655737704918032	0.5819672131147541	0.5491803278688525
46	0.032786885245901676	1.036697247706422	0.5491803278688525	0.5737704918032787	0.5245901639344263
47	0.040983606557376984	1.0505050505050504	0.569672131147541	0.5901639344262295	0.5491803278688525
48	0.040983606557376984	1.0505050505050504	0.5450819672131147	0.5409836065573771	0.5491803278688525
49	0.024590163934426257	1.0267857142857144	0.5368852459016393	0.5327868852459017	0.5409836065573771
50	0.032786885245901565	1.0399999999999998	0.5409836065573771	0.5327868852459017	0.5491803278688525
51	0.049180327868852514	1.0645161290322582	0.5163934426229508	0.5245901639344263	0.5081967213114754
52	0.016393442622950838	1.0185185185185186	0.5327868852459017	0.5655737704918032	0.5
53	0.040983606557377095	1.0531914893617023	0.5204918032786885	0.5327868852459017	0.5081967213114754
54	0.040983606557377095	1.0515463917525774	0.5450819672131147	0.5573770491803278	0.5327868852459017
55	0.032786885245901676	1.036697247706422	0.5409836065573771	0.5573770491803278	0.5245901639344263
56	0.032786885245901676	1.0408163265306123	0.5491803278688525	0.5655737704918032	0.5327868852459017
57	0.10655737704918022	1.1428571428571428	0.5614754098360656	0.5737704918032787	0.5491803278688525
58	0.0	1.0	0.5245901639344263	0.5327868852459017	0.5163934426229508
59	0.09836065573770492	1.1304347826086956	0.5573770491803278	0.5655737704918032	0.5491803278688525
