	mean_difference	disparate_impact	Opt_Acc	Priv_Acc	Unpriv_Acc	Priv_True_pos	Priv_False_pos	Unpriv_True_pos	Unpriv_False_pos
0	-0.0565693430656935	0.9172597864768682	0.6061435523114356	0.656934306569343	0.555352798053528	0.8406326034063261	0.5267639902676399	0.6824817518248175	0.5717761557177615
1	-0.045012165450121655	0.6768558951965066	0.537712895377129	0.5358880778588808	0.5395377128953771	0.17518248175182483	0.10340632603406326	0.13381995133819952	0.05474452554744526
2	-0.01703163017031631	0.86	0.5523114355231143	0.5717761557177615	0.5328467153284672	0.19343065693430658	0.049878345498783457	0.13746958637469586	0.07177615571776155
3	-0.024939172749391725	0.96289592760181	0.6091849148418491	0.6453771289537713	0.572992700729927	0.8175182481751825	0.5267639902676399	0.7201946472019465	0.5742092457420924
4	-0.049270072992700725	0.6383928571428572	0.5392335766423357	0.5328467153284672	0.5456204379562044	0.16909975669099755	0.10340632603406326	0.13260340632603407	0.0413625304136253
5	-0.01885644768856448	0.8324324324324324	0.5477493917274939	0.5626520681265207	0.5328467153284672	0.17518248175182483	0.049878345498783457	0.12652068126520682	0.06082725060827251
6	-0.034671532846715314	0.9483695652173914	0.6043187347931873	0.6447688564476886	0.5638686131386861	0.816301703163017	0.5267639902676399	0.7007299270072993	0.572992700729927
7	-0.05961070559610705	0.5739130434782609	0.5389294403892944	0.5364963503649635	0.5413625304136253	0.17639902676399027	0.10340632603406326	0.12165450121654502	0.038929440389294405
8	-0.031021897810218982	0.7475247524752475	0.552007299270073	0.572992700729927	0.531021897810219	0.19586374695863748	0.049878345498783457	0.12287104622871046	0.06082725060827251
9	-0.025547445255474477	0.9622980251346499	0.6119221411192214	0.6508515815085159	0.572992700729927	0.8284671532846716	0.5267639902676399	0.7250608272506083	0.5790754257907542
10	-0.04683698296836983	0.6637554585152838	0.5398418491484185	0.5358880778588808	0.5437956204379562	0.17518248175182483	0.10340632603406326	0.1362530413625304	0.04866180048661801
11	-0.013990267639902673	0.8783068783068784	0.5459245742092458	0.5650851581508516	0.5267639902676399	0.18004866180048662	0.049878345498783457	0.12773722627737227	0.07420924574209246
12	-0.03041362530413627	0.9553969669937555	0.6119221411192214	0.6551094890510949	0.568734793187348	0.8369829683698297	0.5267639902676399	0.7201946472019465	0.5827250608272506
13	-0.0529197080291971	0.6419753086419752	0.5465328467153284	0.5444038929440389	0.5486618004866181	0.1922141119221411	0.10340632603406326	0.1435523114355231	0.046228710462287104
14	-0.023114355231143552	0.812807881773399	0.5559610705596107	0.5736009732360098	0.5383211678832117	0.19708029197080293	0.049878345498783457	0.1386861313868613	0.06204379562043796
15	-0.03041362530413627	0.9555555555555555	0.6210462287104623	0.6575425790754258	0.5845498783454988	0.8418491484184915	0.5267639902676399	0.7384428223844283	0.5693430656934306
16	-0.061435523114355226	0.5738396624472574	0.5392335766423357	0.5407542579075426	0.537712895377129	0.18491484184914841	0.10340632603406326	0.12043795620437957	0.045012165450121655
17	-0.03345498783454988	0.7277227722772277	0.5550486618004866	0.572992700729927	0.5371046228710462	0.19586374695863748	0.049878345498783457	0.12652068126520682	0.052311435523114354
18	-0.022506082725060828	0.9666064981949458	0.6024939172749392	0.6472019464720195	0.5577858880778589	0.8211678832116789	0.5267639902676399	0.7092457420924574	0.5936739659367397
19	-0.05717761557177614	0.6115702479338844	0.5456204379562044	0.5437956204379562	0.5474452554744526	0.19099756690997566	0.10340632603406326	0.13746958637469586	0.04257907542579075
20	-0.027372262773722636	0.784688995215311	0.5623479318734793	0.5772506082725061	0.5474452554744526	0.20437956204379562	0.049878345498783457	0.14720194647201945	0.052311435523114354
21	-0.03223844282238442	0.9520361990950227	0.6091849148418491	0.6453771289537713	0.572992700729927	0.8175182481751825	0.5267639902676399	0.7128953771289538	0.5669099756690997
22	-0.03345498783454988	0.75	0.5428832116788321	0.5304136253041363	0.555352798053528	0.16423357664233576	0.10340632603406326	0.15571776155717762	0.045012165450121655
23	-0.013381995133819949	0.8835978835978836	0.5571776155717761	0.5650851581508516	0.5492700729927007	0.18004866180048662	0.049878345498783457	0.15085158150851583	0.052311435523114354
24	-0.04744525547445255	0.9303571428571429	0.6180048661800487	0.6545012165450121	0.5815085158150851	0.8357664233576643	0.5267639902676399	0.7153284671532847	0.5523114355231143
25	-0.06143552311435521	0.5826446280991736	0.5465328467153284	0.5437956204379562	0.5492700729927007	0.19099756690997566	0.10340632603406326	0.13503649635036497	0.0364963503649635
26	-0.03771289537712896	0.7089201877934271	0.5632603406326034	0.579683698296837	0.5468369829683698	0.20924574209245742	0.049878345498783457	0.1386861313868613	0.045012165450121655
27	-0.012773722627737238	0.9810126582278481	0.607360097323601	0.6459854014598541	0.568734793187348	0.818734793187348	0.5267639902676399	0.7287104622871047	0.5912408759124088
28	-0.049270072992700725	0.6493506493506493	0.5416666666666666	0.5371046228710462	0.5462287104622872	0.17761557177615572	0.10340632603406326	0.13746958637469586	0.045012165450121655
29	-0.024939172749391725	0.7960199004975125	0.558698296836983	0.5723844282238443	0.5450121654501217	0.19464720194647203	0.049878345498783457	0.14233576642335766	0.052311435523114354
30	-0.03406326034063267	0.9495949594959495	0.6040145985401459	0.6490267639902676	0.5590024330900243	0.8248175182481752	0.5267639902676399	0.7007299270072993	0.5827250608272506
