	mean_difference	disparate_impact	Opt Acc	Priv Acc	Unpriv Acc
27	-0.18673965936739656	0.6128625472887769	0.6201338199513382	0.628345498783455	0.6119221411192214
28	-0.18309002433090021	0.7253649635036497	0.6243917274939172	0.6119221411192214	0.6368613138686131
29	-0.21472019464720193	0.6466466466466466	0.6322992700729927	0.6186131386861314	0.6459854014598541
30	-0.1989051094890511	0.5917602996254682	0.6189172749391727	0.6332116788321168	0.6046228710462287
31	-0.2007299270072993	0.6994535519125683	0.6210462287104623	0.6131386861313869	0.6289537712895377
32	-0.22445255474452558	0.6306306306306306	0.6274330900243309	0.6186131386861314	0.6362530413625304
33	-0.19586374695863745	0.5929203539823009	0.6313868613138686	0.6271289537712895	0.6356447688564477
34	-0.1982968369829684	0.702283105022831	0.6374695863746959	0.6113138686131386	0.6636253041362531
35	-0.22445255474452552	0.6317365269461078	0.6420316301703163	0.6204379562043796	0.6636253041362531
36	-0.19282238442822386	0.6017587939698492	0.6213503649635036	0.6301703163017032	0.6125304136253041
37	-0.21411192214111918	0.6825969341749324	0.6222627737226277	0.6198296836982968	0.6246958637469586
38	-0.22931873479318737	0.6271018793273986	0.6262165450121655	0.6259124087591241	0.6265206812652068
39	-0.21167883211678828	0.5666251556662516	0.6246958637469586	0.6344282238442822	0.614963503649635
40	-0.22871046228710462	0.6621743036837376	0.6362530413625304	0.6222627737226277	0.6502433090024331
41	-0.23965936739659371	0.611056268509378	0.6368613138686131	0.6271289537712895	0.6465936739659367
42	-0.18856447688564476	0.6105527638190955	0.628345498783455	0.6301703163017032	0.6265206812652068
43	-0.1982968369829684	0.704174228675136	0.6374695863746959	0.6155717761557178	0.6593673965936739
44	-0.21411192214111918	0.6497512437810946	0.6423357664233577	0.6222627737226277	0.6624087591240876
45	-0.201338199513382	0.5846925972396486	0.6274330900243309	0.6307785888077859	0.6240875912408759
46	-0.20742092457420924	0.6891522333637192	0.6256082725060828	0.6125304136253041	0.6386861313868614
47	-0.22871046228710468	0.6254980079681274	0.6374695863746959	0.621654501216545	0.6532846715328468
48	-0.19525547445255476	0.59875	0.629257907542579	0.6326034063260341	0.6259124087591241
49	-0.1873479318734793	0.7222723174030659	0.6368613138686131	0.6198296836982968	0.6538929440389294
50	-0.22080291970802918	0.6423645320197044	0.6414233576642335	0.628345498783455	0.6545012165450121
51	-0.201338199513382	0.587281795511222	0.625	0.6338199513381995	0.6161800486618005
52	-0.21776155717761553	0.6783468104222822	0.6368613138686131	0.6222627737226277	0.6514598540145985
53	-0.23965936739659366	0.6133464180569186	0.6362530413625304	0.6307785888077859	0.6417274939172749
54	-0.1855231143552311	0.6153846153846154	0.6286496350364964	0.628345498783455	0.6289537712895377
55	-0.1916058394160584	0.7141560798548094	0.6335158150851582	0.6155717761557178	0.6514598540145985
56	-0.22323600973236002	0.6348258706467662	0.6432481751824818	0.6222627737226277	0.6642335766423357
57	-0.2019464720194647	0.5844806007509387	0.6265206812652068	0.6319951338199513	0.6210462287104623
58	-0.20133819951338205	0.699909338168631	0.629257907542579	0.6161800486618005	0.6423357664233577
59	-0.23479318734793186	0.6166832174776564	0.6344282238442822	0.6234793187347932	0.6453771289537713
