	mean_difference	disparate_impact	Opt Acc	Priv Acc	Unpriv Acc
0	-0.016393442622950838	0.9672131147540983	0.7131147540983607	0.7213114754098361	0.7049180327868853
1	0.05737704918032788	1.1590909090909092	0.7090163934426229	0.6639344262295082	0.7540983606557377
2	0.0	1.0	0.7049180327868853	0.7131147540983607	0.6967213114754098
3	-0.049180327868852514	0.9062499999999999	0.7213114754098361	0.7459016393442623	0.6967213114754098
4	0.04918032786885246	1.127659574468085	0.6885245901639344	0.6065573770491803	0.7704918032786885
5	0.0	1.0	0.7213114754098361	0.7377049180327869	0.7049180327868853
6	-0.13934426229508196	0.7605633802816901	0.6844262295081968	0.7049180327868853	0.6639344262295082
7	-0.05737704918032788	0.8703703703703703	0.6926229508196722	0.6639344262295082	0.7213114754098361
8	-0.1639344262295082	0.7222222222222222	0.7131147540983607	0.7622950819672131	0.6639344262295082
9	-0.1639344262295082	0.726027397260274	0.7049180327868853	0.7540983606557377	0.6557377049180327
10	0.0	1.0	0.7213114754098361	0.6967213114754098	0.7459016393442623
11	-0.08196721311475413	0.8412698412698412	0.6967213114754098	0.7213114754098361	0.6721311475409836
12	-0.08196721311475408	0.8571428571428572	0.7213114754098361	0.7295081967213115	0.7131147540983607
13	-0.05737704918032788	0.8833333333333333	0.7090163934426229	0.6475409836065574	0.7704918032786885
14	-0.10655737704918028	0.8115942028985508	0.6926229508196722	0.6885245901639344	0.6967213114754098
15	-0.032786885245901676	0.9374999999999999	0.6721311475409836	0.6311475409836066	0.7131147540983607
16	-0.008196721311475419	0.9803921568627451	0.7008196721311475	0.6557377049180327	0.7459016393442623
17	-0.03278688524590162	0.9344262295081968	0.680327868852459	0.6557377049180327	0.7049180327868853
18	-0.040983606557377095	0.923076923076923	0.7090163934426229	0.7049180327868853	0.7131147540983607
19	-0.04098360655737704	0.9056603773584906	0.6926229508196722	0.6557377049180327	0.7295081967213115
20	-0.09016393442622955	0.8333333333333333	0.7008196721311475	0.7131147540983607	0.6885245901639344
21	-0.016393442622950838	0.9649122807017544	0.7131147540983607	0.7540983606557377	0.6721311475409836
22	0.0	1.0	0.6885245901639344	0.6557377049180327	0.7213114754098361
23	-0.09836065573770492	0.8032786885245902	0.6967213114754098	0.7540983606557377	0.639344262295082
24	-0.12295081967213117	0.7972972972972973	0.7172131147540983	0.7295081967213115	0.7049180327868853
25	0.03278688524590162	1.0833333333333333	0.7213114754098361	0.680327868852459	0.7622950819672131
26	-0.10655737704918039	0.8059701492537312	0.7090163934426229	0.7377049180327869	0.680327868852459
27	-0.12295081967213112	0.7916666666666667	0.7254098360655737	0.7622950819672131	0.6885245901639344
28	-0.08196721311475408	0.8181818181818182	0.7049180327868853	0.7049180327868853	0.7049180327868853
29	-0.0901639344262295	0.8405797101449275	0.7418032786885246	0.7704918032786885	0.7131147540983607
30	0.016393442622950782	1.0357142857142856	0.7131147540983607	0.7295081967213115	0.6967213114754098
31	0.0655737704918033	1.1904761904761905	0.7131147540983607	0.680327868852459	0.7459016393442623
32	-0.04098360655737704	0.9166666666666667	0.7254098360655737	0.7622950819672131	0.6885245901639344
33	-0.0245901639344262	0.9500000000000001	0.7090163934426229	0.7295081967213115	0.6885245901639344
34	0.0	1.0	0.7213114754098361	0.6885245901639344	0.7540983606557377
35	-0.04918032786885246	0.9	0.7049180327868853	0.7295081967213115	0.680327868852459
36	-0.05737704918032793	0.8955223880597014	0.7336065573770492	0.7540983606557377	0.7131147540983607
37	-0.04098360655737704	0.9074074074074074	0.7418032786885246	0.7459016393442623	0.7377049180327869
38	-0.05737704918032788	0.8888888888888888	0.7172131147540983	0.7377049180327869	0.6967213114754098
39	-0.06557377049180335	0.880597014925373	0.7131147540983607	0.7213114754098361	0.7049180327868853
40	-0.09836065573770492	0.7818181818181819	0.680327868852459	0.6721311475409836	0.6885245901639344
41	-0.10655737704918039	0.7999999999999999	0.7008196721311475	0.7377049180327869	0.6639344262295082
42	-0.049180327868852514	0.9062499999999999	0.7377049180327869	0.7786885245901639	0.6967213114754098
43	-0.024590163934426257	0.9411764705882353	0.7172131147540983	0.7049180327868853	0.7295081967213115
44	-0.03278688524590162	0.9333333333333333	0.7131147540983607	0.7295081967213115	0.6967213114754098
45	0.016393442622950838	1.0344827586206897	0.7377049180327869	0.7622950819672131	0.7131147540983607
46	-0.032786885245901676	0.9285714285714285	0.7295081967213115	0.6967213114754098	0.7622950819672131
47	0.008196721311475419	1.0178571428571428	0.7418032786885246	0.7786885245901639	0.7049180327868853
48	0.0	1.0	0.7295081967213115	0.7459016393442623	0.7131147540983607
49	-0.05737704918032788	0.8679245283018868	0.7172131147540983	0.7213114754098361	0.7131147540983607
50	-0.04098360655737704	0.9166666666666667	0.7254098360655737	0.7622950819672131	0.6885245901639344
51	-0.07377049180327871	0.859375	0.7008196721311475	0.7295081967213115	0.6721311475409836
52	-0.016393442622950782	0.9615384615384617	0.7049180327868853	0.6639344262295082	0.7459016393442623
53	-0.15573770491803274	0.7285714285714286	0.7090163934426229	0.7622950819672131	0.6557377049180327
54	-0.0491803278688524	0.911764705882353	0.7213114754098361	0.7131147540983607	0.7295081967213115
55	0.0	1.0	0.7131147540983607	0.6475409836065574	0.7786885245901639
56	-0.05737704918032788	0.890625	0.7008196721311475	0.6967213114754098	0.7049180327868853
57	0.016393442622950838	1.0344827586206897	0.7377049180327869	0.7622950819672131	0.7131147540983607
58	0.0	1.0	0.7131147540983607	0.6557377049180327	0.7704918032786885
59	0.016393442622950838	1.0363636363636364	0.7295081967213115	0.7540983606557377	0.7049180327868853
